Distance,Time_sec,SteerAngle_[deg],SteerVelo_[deg/s],AccelPedalPosition_[-],AccelPedalSpeed
719.00003,47.93333533,-57.23512,4.595923,19.215546,0.0178
719.15003,47.94333533,-57.181519,5.360072,19.215724,0.0173
719.29003,47.95266867,-57.118207,6.331224,19.215897,0.0087
719.44003,47.96266867,-57.04497,7.323688,19.215984,-0.0053
719.58003,47.972002,-56.963579,8.139117,19.215931,-0.0201
719.73003,47.982002,-56.87721,8.636928,19.21573,-0.0298
719.87003,47.99133533,-56.789335,8.787483,19.215432,-0.0284
720.02003,48.00133533,-56.702484,8.685123,19.215148,-0.0133
720.16003,48.01066867,-56.617342,8.514151,19.215015,0.0142
720.31003,48.02066867,-56.532526,8.481654,19.215157,0.046
720.45003,48.030002,-56.445071,8.745509,19.215617,0.0694
720.59993,48.03999533,-56.351404,9.366677,19.216311,0.0702
720.74003,48.04933533,-56.248379,10.302484,19.217013,0.0386
720.89003,48.05933533,-56.133996,11.438294,19.217399,-0.0248
721.03003,48.06866867,-56.007606,12.639001,19.217151,-0.1043
721.18003,48.07866867,-55.869636,13.797054,19.216108,-0.1698
721.33003,48.08866867,-55.721037,14.859884,19.21441,-0.1848
721.46993,48.09799533,-55.562732,15.830485,19.212562,-0.1196
721.62003,48.108002,-55.395278,16.74539,19.211366,0.0303
721.76003,48.11733533,-55.218862,17.641638,19.211669,0.2324
721.91003,48.12733533,-55.033595,18.526688,19.213993,0.415
722.05003,48.13666867,-54.839965,19.362921,19.218143,0.4826
722.20003,48.14666867,-54.639229,20.073698,19.222969,0.3506
722.34993,48.156662,-54.433514,20.571428,19.226475,-0.0106
722.49003,48.166002,-54.225522,20.79926,19.226369,-0.537
722.64003,48.176002,-54.017829,20.769291,19.220999,-1.0548
722.78003,48.18533533,-53.81205,20.577853,19.210451,-1.3087
722.93003,48.19533533,-53.608187,20.386311,19.197364,-1.0321
723.08003,48.20533533,-53.404471,20.371558,19.187043,-0.0501
723.21993,48.214662,-53.197817,20.665454,19.186542,1.6227
723.37003,48.22466867,-52.984729,21.308772,19.202769,3.7334
723.51003,48.234002,-52.762335,22.239437,19.240103,5.8262
723.66003,48.244002,-52.529134,23.320087,19.298365,7.3704
723.81003,48.254002,-52.285203,24.39313,19.372069,7.9396
723.95003,48.26333533,-52.031799,25.340408,19.451465,7.3703
724.09993,48.27332867,-51.770558,26.124097,19.525168,5.8263
724.25003,48.28333533,-51.502614,26.794396,19.583431,3.7333
724.39003,48.29266867,-51.22799,27.462415,19.620764,1.6228
724.54003,48.30266867,-50.945504,28.248583,19.636992,-0.0501
724.68003,48.312002,-50.653247,29.225672,19.636491,-1.032
724.83003,48.322002,-50.349454,30.379316,19.626171,-1.3087
724.98003,48.332002,-50.033414,31.60395,19.613084,-1.0548
725.12003,48.34133533,-49.70604,32.737463,19.602536,-0.5369
725.27003,48.35133533,-49.369837,33.620223,19.597167,-0.0108
725.42003,48.36133533,-49.028299,34.153855,19.597059,0.3505
725.57003,48.37133533,-48.684929,34.336955,19.600564,0.4824
725.71013,48.38067533,-48.342275,34.26544,19.605388,0.4149
725.86003,48.39066867,-48.001287,34.098809,19.609537,0.2325
726.01003,48.40066867,-47.661228,34.005901,19.611862,0.0306
726.15003,48.410002,-47.320121,34.110696,19.612168,-0.1192
726.30003,48.420002,-46.975551,34.457032,19.610976,-0.1843
726.45003,48.430002,-46.625533,35.001779,19.609133,-0.1696
726.59013,48.439342,-46.269191,35.634213,19.607437,-0.1044
726.74003,48.44933533,-45.907078,36.211249,19.606393,-0.0255
726.89003,48.45933533,-45.54112,36.595852,19.606138,0.0375
727.04003,48.46933533,-45.174234,36.688604,19.606513,0.0691
727.18003,48.47866867,-44.809757,36.447674,19.607204,0.0685
727.33003,48.48866867,-44.450787,35.897022,19.607889,0.0461
727.48003,48.49866867,-44.099552,35.123437,19.60835,0.0156
727.63003,48.50866867,-43.756949,34.260283,19.608506,-0.0106
727.77003,48.518002,-43.4224,33.45497,19.6084,-0.0252
727.92003,48.528002,-43.094163,32.823661,19.608148,-0.0273
728.07003,48.538002,-42.77008,32.408326,19.607875,-0.0199
728.21993,48.54799533,-42.448504,32.157588,19.607676,-0.0083
728.36003,48.55733533,-42.129054,31.945026,19.607593,0.0023
728.51003,48.56733533,-41.812858,31.619616,19.607616,0.0091
728.66003,48.57733533,-41.502199,31.065864,19.607707,0.0107
728.81003,48.58733533,-41.199723,30.247615,19.607814,0.0085
728.95003,48.59666867,-40.907524,29.219859,19.607899,0.0042
729.09993,48.606662,-40.62644,28.108465,19.607941,-0.0002
729.25003,48.61666867,-40.355742,27.069782,19.607939,-0.0031
729.40003,48.62666867,-40.093277,26.246502,19.607908,-0.0043
729.55003,48.63666867,-39.835941,25.733621,19.607865,-0.0038
729.69003,48.646002,-39.580326,25.561482,19.607827,-0.0021
729.84013,48.65600867,-39.323362,25.696337,19.607806,-0.0004
729.99003,48.666002,-39.062807,26.055565,19.607802,0.0012
730.14003,48.676002,-38.797472,26.533429,19.607814,0.0019
730.29003,48.686002,-38.52716,27.031282,19.607833,0.0021
730.44003,48.696002,-38.252326,27.48333,19.607854,0.0015
730.58003,48.70533533,-37.973639,27.868778,19.607869,0.0006
730.73003,48.71533533,-37.691576,28.206205,19.607875,-0.0004
730.88003,48.72533533,-37.406228,28.534875,19.607871,-0.0015
731.03003,48.73533533,-37.117277,28.895057,19.607856,-0.0021
731.18003,48.74533533,-36.824086,29.31908,19.607835,-0.0021
731.33003,48.75533533,-36.525731,29.835505,19.607814,-0.0014
731.48003,48.76533533,-36.220956,30.477504,19.6078,1.00E-04
731.62003,48.77466867,-35.908122,31.283458,19.607801,0.0021
731.77003,48.78466867,-35.585261,32.28605,19.607822,0.0038
731.92003,48.79466867,-35.250291,33.497047,19.60786,0.0047
732.07003,48.80466867,-34.90131,34.898059,19.607907,0.0038
732.21993,48.814662,-34.536906,36.440453,19.607945,0.0007
732.37003,48.82466867,-34.156415,38.049028,19.607952,-0.0038
732.52003,48.83466867,-33.760179,39.623607,19.607914,-0.0087
732.67003,48.84466867,-33.349769,41.041004,19.607827,-0.0116
732.82003,48.85466867,-32.928101,42.166838,19.607711,-0.0105
732.96013,48.86400867,-32.499271,42.882977,19.607606,-0.004
733.11003,48.874002,-32.06803,43.124123,19.607566,0.0073
733.26003,48.884002,-31.63896,42.906937,19.607639,0.0201
733.41003,48.894002,-31.215607,42.33538,19.60784,0.0292
733.56003,48.904002,-30.799848,41.575831,19.608132,0.0288
733.71013,48.91400867,-30.391755,40.809293,19.60842,0.0147
733.86003,48.924002,-29.989972,40.17832,19.608567,-0.0125
734.01003,48.934002,-29.59249,39.748174,19.608442,-0.0459
734.16003,48.944002,-29.197546,39.494458,19.607983,-0.0726
734.31003,48.954002,-28.804366,39.318003,19.607257,-0.0775
734.46013,48.96400867,-28.413578,39.078814,19.606482,-0.0482
734.61003,48.974002,-28.027197,38.638029,19.606,0.0165
734.76003,48.984002,-27.648205,37.899279,19.606165,0.102
734.91003,48.994002,-27.279766,36.843879,19.607185,0.1779
735.06003,49.004002,-26.924228,35.553742,19.608964,0.2041
735.21013,49.01400867,-26.582106,34.212241,19.611005,0.1465
735.36003,49.024002,-26.251381,33.072523,19.61247,-0.0053
735.51003,49.034002,-25.927465,32.391552,19.612417,-0.222
735.66003,49.044002,-25.604012,32.345373,19.610197,-0.4305
735.81003,49.054002,-25.274436,32.957542,19.605892,-0.5284
735.96013,49.06400867,-24.933678,34.075856,19.600608,-0.4191
736.11003,49.074002,-24.579518,35.415953,19.596417,-0.0582
736.26003,49.084002,-24.212925,36.659301,19.595835,0.4994
736.41003,49.094002,-23.837281,37.56437,19.600829,1.0803
736.56003,49.104002,-23.456868,38.041356,19.611632,1.4131
736.71013,49.11400867,-23.075276,38.15916,19.625763,1.2016
736.86003,49.124002,-22.6944,38.087642,19.637779,0.2343
737.01003,49.134002,-22.31432,38.007959,19.640122,-1.5035
737.16003,49.144002,-21.933984,38.033651,19.625087,-3.764
737.31003,49.154002,-21.552247,38.173661,19.587447,-6.0587
737.46013,49.16400867,-21.168789,38.345764,19.52686,-7.7853
737.61003,49.174002,-20.784516,38.427326,19.449007,-8.4219
737.76003,49.184002,-20.40134,38.317601,19.364788,-7.7208
737.91003,49.194002,-20.021501,37.983874,19.28758,-5.8155
738.06003,49.204002,-19.646784,37.471722,19.229425,-3.1964
738.21013,49.21400867,-19.27803,36.875368,19.197461,-0.568
738.36003,49.224002,-18.915202,36.282812,19.191781,1.3588
738.52003,49.23466867,-18.557968,35.723458,19.205369,2.0641
738.67003,49.24466867,-18.206513,35.145441,19.22601,1.3587
738.82003,49.25466867,-17.862162,34.435089,19.239597,-0.568
738.96993,49.264662,-17.527464,33.469853,19.233917,-3.1964
739.12003,49.27466867,-17.205666,32.17976,19.201953,-5.8155
739.27003,49.28466867,-16.899779,30.588719,19.143798,-7.7208
739.42003,49.29466867,-16.611612,28.816752,19.06659,-8.422
739.57003,49.30466867,-16.341192,27.041986,18.98237,-7.7853
739.71993,49.314662,-16.086804,25.438823,18.904517,-6.0587
739.88003,49.32533533,-15.845612,24.119116,18.84393,-3.764
740.03003,49.33533533,-15.614596,23.101662,18.80629,-1.5036
740.18003,49.34533533,-15.391377,22.321842,18.791254,0.2344
740.33003,49.35533533,-15.174639,21.673792,18.793598,1.2016
740.48003,49.36533533,-14.964014,21.062553,18.805614,1.4131
740.63003,49.37533533,-14.759602,20.441213,18.819745,1.0803
740.78003,49.38533533,-14.561418,19.818347,18.830548,0.4994
740.94003,49.396002,-14.369045,19.237376,18.835542,-0.0582
741.09013,49.40600867,-14.181612,18.743271,18.83496,-0.4191
741.24003,49.416002,-13.998049,18.35626,18.830769,-0.5285
741.39003,49.426002,-13.817393,18.065663,18.825484,-0.4305
741.54003,49.436002,-13.638951,17.844185,18.821179,-0.222
741.69003,49.446002,-13.462237,17.671423,18.818959,-0.0053
741.84993,49.456662,-13.286727,17.550988,18.818906,0.1465
742.00003,49.46666867,-13.111627,17.50992,18.820371,0.2042
742.15003,49.47666867,-12.93583,17.579756,18.822413,0.178
742.30003,49.48666867,-12.758128,17.770204,18.824193,0.1021
742.45003,49.49666867,-12.577606,18.052209,18.825214,0.0165
742.61003,49.50733533,-12.393978,18.362794,18.825379,-0.0483
742.76003,49.51733533,-12.207666,18.631211,18.824896,-0.0776
742.91003,49.52733533,-12.019541,18.812462,18.82412,-0.0729
743.06003,49.53733533,-11.830447,18.9094,18.823391,-0.0461
743.21993,49.54799533,-11.640733,18.971405,18.82293,-0.0126
743.37003,49.558002,-11.450027,19.070636,18.822804,0.0148
743.52003,49.568002,-11.257354,19.267249,18.822952,0.0292
743.67003,49.578002,-11.061574,19.578043,18.823244,0.0299
743.82003,49.588002,-10.861971,19.960258,18.823543,0.0207
743.98003,49.59866867,-10.658799,20.317252,18.82375,0.0076
744.13003,49.60866867,-10.453537,20.526212,18.823826,-0.0042
744.28003,49.61866867,-10.248737,20.479945,18.823784,-0.0114
744.44003,49.62933533,-10.04746,20.127661,18.82367,-0.0132
744.59013,49.639342,-9.85248,19.498046,18.823538,-0.0104
744.74003,49.64933533,-9.665543,18.693659,18.823434,-0.0049
744.89003,49.65933533,-9.486977,17.856606,18.823385,0.001
745.05003,49.670002,-9.315806,17.117136,18.823395,0.0059
745.20003,49.680002,-9.150358,16.544842,18.823454,0.0085
745.34993,49.68999533,-8.989138,16.121995,18.823539,0.0084
745.51003,49.70066867,-8.831649,15.748836,18.823623,0.0053
745.66003,49.71066867,-8.678887,15.276274,18.823676,0.0003
745.81003,49.72066867,-8.533377,14.550988,18.823679,-0.006
745.96013,49.73067533,-8.398804,13.457217,18.823619,-0.0114
746.12003,49.74133533,-8.279343,11.946127,18.823505,-0.0137
746.27003,49.75133533,-8.178836,10.050757,18.823368,-0.0111
746.42003,49.76133533,-8.099967,7.886822,18.823257,-0.0027
746.58003,49.772002,-8.04359,5.637767,18.82323,0.0099
746.73003,49.782002,-8.00837,3.521931,18.823329,0.0234
746.88003,49.792002,-7.990921,1.744992,18.823563,0.0318
747.04003,49.80266867,-7.986419,0.450178,18.823881,0.0291
747.19003,49.81266867,-7.989577,-0.315873,18.824172,0.012
747.34013,49.82267533,-7.995658,-0.608071,18.824292,-0.0182
747.50003,49.83333533,-8.001232,-0.557425,18.82411,-0.053
747.65003,49.84333533,-8.004498,-0.326554,18.82358,-0.0785
747.80003,49.85333533,-8.005133,-0.063471,18.822795,-0.0789
747.96013,49.86400867,-8.003821,0.131175,18.822006,-0.0425
748.11003,49.874002,-8.001662,0.215891,18.821581,0.0297
748.26003,49.884002,-7.999659,0.200259,18.821878,0.1198
748.42003,49.89466867,-7.998416,0.124331,18.823076,0.194
748.57003,49.90466867,-7.998066,0.035034,18.825016,0.2102
748.73003,49.91533533,-7.998389,-0.032298,18.827118,0.1355
748.88003,49.92533533,-7.999017,-0.062822,18.828473,-0.036
749.03003,49.93533533,-7.999629,-0.061173,18.828113,-0.2666
749.19003,49.946002,-8.000063,-0.043399,18.825447,-0.4746
749.34013,49.95600867,-8.000326,-0.026353,18.820701,-0.551
749.50003,49.96666867,-8.000516,-0.018979,18.815191,-0.4001
749.65003,49.97666867,-8.000703,-0.018739,18.81119,0.0118
749.80003,49.98666867,-8.000848,-0.014467,18.811308,0.6104
749.96013,49.997342,-8.000797,0.0051,18.817412,1.1985
750.11003,50.00733533,-8.000401,0.039633,18.829397,1.4863
750.27003,50.018002,-7.999741,0.066012,18.84426,1.1757
750.42003,50.028002,-7.999424,0.031622,18.856017,0.0772
750.58003,50.03866867,-8.000868,-0.144355,18.856789,-1.7769
750.73003,50.04866867,-8.006461,-0.559334,18.83902,-4.0768
750.88003,50.05866867,-8.019509,-1.30482,18.798252,-6.2807
751.04003,50.06933533,-8.043858,-2.434896,18.735445,-7.7691
751.19003,50.07933533,-8.083174,-3.931564,18.657754,-8.064
751.34993,50.08999533,-8.139957,-5.678309,18.577114,-7.0295
751.50003,50.100002,-8.214528,-7.457062,18.506819,-4.9599
751.66003,50.11066867,-8.304332,-8.980379,18.45722,-2.5074
751.81003,50.12066867,-8.403908,-9.957689,18.432146,-0.4719
751.96993,50.13132867,-8.505684,-10.177593,18.427427,0.4654
752.12003,50.14133533,-8.601457,-9.577251,18.432081,-0.0369
752.28003,50.152002,-8.684169,-8.271235,18.431712,-1.8799
752.43003,50.162002,-8.749422,-6.525319,18.412913,-4.581
752.58003,50.172002,-8.796231,-4.680859,18.367103,-7.4593
752.74003,50.18266867,-8.826786,-3.055449,18.29251,-9.8858
752.89003,50.19266867,-8.845352,-1.85662,18.193652,-11.498
753.05003,50.20333533,-8.856756,-1.140434,18.078672,-12.2949
753.20003,50.21333533,-8.865024,-0.826757,17.955723,-12.574
753.36003,50.224002,-8.872606,-0.758251,17.829983,-12.739
753.51003,50.234002,-8.880341,-0.77349,17.702593,-13.0709
753.67003,50.24466867,-8.88797,-0.762892,17.571884,-13.5661
753.82003,50.25466867,-8.894853,-0.688347,17.436223,-13.9258
753.98003,50.26533533,-8.900516,-0.566264,17.296965,-13.6991
754.14003,50.276002,-8.904818,-0.430166,17.159974,-12.508
754.29003,50.286002,-8.907773,-0.29555,17.034894,-10.2428
754.45003,50.29666867,-8.909224,-0.145067,16.932466,-7.1342
754.59993,50.306662,-8.908623,0.060086,16.861124,-3.688
754.76003,50.31733533,-8.905122,0.350107,16.824244,-0.5262
754.91003,50.32733533,-8.897973,0.714868,16.818982,1.7864
755.07003,50.338002,-8.887081,1.089234,16.836846,2.8703
755.21993,50.34799533,-8.873409,1.36716,16.865549,2.5967
755.38003,50.35866867,-8.858985,1.442467,16.891516,1.0957
755.53003,50.36866867,-8.846395,1.258967,16.902473,-1.2698
755.69003,50.37933533,-8.837954,0.844148,16.889775,-3.9656
755.84013,50.389342,-8.834894,0.305996,16.850119,-6.382
756.00003,50.400002,-8.836978,-0.208398,16.786299,-7.9663
756.16003,50.41066867,-8.842697,-0.571917,16.706636,-8.3675
756.31003,50.42066867,-8.849931,-0.723462,16.622961,-7.5398
756.46993,50.43132867,-8.856719,-0.678778,16.547563,-5.7561
756.62003,50.44133533,-8.861766,-0.504706,16.490002,-3.5134
756.78003,50.452002,-8.864521,-0.275495,16.454868,-1.3647
756.93003,50.462002,-8.864895,-0.037346,16.441221,0.2525
757.09013,50.47267533,-8.862889,0.200538,16.443746,1.1251
757.25003,50.48333533,-8.85841,0.447885,16.454997,1.2832
757.40003,50.49333533,-8.851369,0.704107,16.467829,0.938
757.56003,50.504002,-8.841976,0.939377,16.477209,0.3786
757.71013,50.51400867,-8.83098,1.099532,16.480995,-0.1322
757.87003,50.52466867,-8.819662,1.131844,16.479673,-0.4269
758.03003,50.53533533,-8.809515,1.014696,16.475404,-0.4589
758.18003,50.54533533,-8.801791,0.772413,16.470815,-0.2863
758.34013,50.55600867,-8.797118,0.467251,16.467952,-0.0288
758.49003,50.566002,-8.795371,0.17467,16.467664,0.1835
758.65003,50.57666867,-8.795814,-0.044236,16.469499,0.2551
758.81003,50.58733533,-8.797421,-0.160762,16.47205,0.1557
758.96013,50.597342,-8.799237,-0.181559,16.473607,-0.0716
759.12003,50.608002,-8.800622,-0.138486,16.472891,-0.3232
759.27003,50.618002,-8.80134,-0.071814,16.469659,-0.4675
759.43003,50.62866867,-8.801483,-0.014279,16.464984,-0.3925
759.59013,50.639342,-8.801298,0.018449,16.461059,-0.0566
759.74003,50.64933533,-8.801012,0.028685,16.460493,0.4737
759.90003,50.660002,-8.80071,0.03017,16.46523,1.0138
760.06003,50.67066867,-8.800333,0.037647,16.475368,1.2939
760.21013,50.68067533,-8.799762,0.057099,16.488307,1.0377
760.37003,50.69133533,-8.798955,0.080743,16.498684,0.0661
760.52003,50.70133533,-8.798064,0.089108,16.499345,-1.605
760.68003,50.712002,-8.797464,0.060022,16.483295,-3.7176
760.84013,50.72267533,-8.797647,-0.01834,16.446119,-5.8116
760.99003,50.73266867,-8.799001,-0.135352,16.388003,-7.3545
761.15003,50.74333533,-8.801525,-0.252488,16.314458,-7.9222
761.31003,50.754002,-8.804615,-0.308959,16.235236,-7.356
761.46013,50.76400867,-8.807009,-0.239377,16.161676,-5.8237
761.62003,50.77466867,-8.807003,0.000619,16.103439,-3.7525
761.78003,50.78533533,-8.802906,0.409681,16.065914,-1.6678
761.93003,50.79533533,-8.793623,0.92826,16.049236,-0.0147
762.09013,50.80600867,-8.779151,1.447203,16.049089,0.9678
762.25003,50.81666867,-8.760765,1.83857,16.058767,1.275
762.40003,50.82666867,-8.740777,1.998831,16.071517,1.0823
762.56003,50.83733533,-8.721915,1.886254,16.08234,0.6411
762.71013,50.847342,-8.706567,1.534749,16.088751,0.1783
762.87003,50.858002,-8.69619,1.037686,16.090534,-0.1693
763.03003,50.86866867,-8.691082,0.51086,16.088841,-0.3661
763.18003,50.87866867,-8.690546,0.053612,16.08518,-0.4473
763.34013,50.889342,-8.693291,-0.274497,16.080707,-0.465
763.50003,50.900002,-8.697838,-0.454699,16.076057,-0.4431
763.65003,50.910002,-8.702768,-0.493017,16.071626,-0.3591
763.81003,50.92066867,-8.706765,-0.399714,16.068035,-0.1615
763.96993,50.93132867,-8.708529,-0.176438,16.06642,0.184
764.12003,50.94133533,-8.7067,0.182874,16.06826,0.6417
764.28003,50.952002,-8.699904,0.679677,16.074677,1.0761
764.44003,50.96266867,-8.686947,1.29564,16.085438,1.2624
764.59993,50.97332867,-8.667106,1.984098,16.098062,0.952
764.75003,50.98333533,-8.640377,2.672945,16.107582,-0.0279
764.91003,50.994002,-8.607608,3.276875,16.107303,-1.6715
765.07003,51.00466867,-8.570481,3.712681,16.090588,-3.7407
765.21993,51.014662,-8.531357,3.912412,16.053181,-5.7956
765.38003,51.02533533,-8.493024,3.833311,15.995225,-7.3174
765.54003,51.036002,-8.458364,3.466028,15.922051,-7.8863
765.69003,51.046002,-8.429947,2.841678,15.843188,-7.3394
765.84993,51.056662,-8.409595,2.035241,15.769794,-5.8332
766.01003,51.06733533,-8.397985,1.160995,15.711462,-3.7821
766.16003,51.07733533,-8.39441,0.357475,15.673641,-1.7012
766.32003,51.088002,-8.39677,-0.23603,15.656629,-0.0311
766.48003,51.09866867,-8.401826,-0.505595,15.656318,0.9846
766.63003,51.10866867,-8.405676,-0.385011,15.666164,1.3289
766.79003,51.11933533,-8.404374,0.130273,15.679453,1.1597
766.95003,51.130002,-8.39457,0.980369,15.69105,0.7116
767.11003,51.14066867,-8.374063,2.050733,15.698166,0.2027
767.26003,51.15066867,-8.342123,3.193944,15.700193,-0.2237
767.42003,51.16133533,-8.299522,4.260131,15.697956,-0.5079
767.58003,51.172002,-8.248222,5.129998,15.692877,-0.647
767.73003,51.182002,-8.190796,5.742599,15.686407,-0.6526
767.89003,51.19266867,-8.129708,6.108813,15.679881,-0.5229
768.05003,51.20333533,-8.066683,6.302428,15.674652,-0.2434
768.20003,51.21333533,-8.002408,6.427579,15.672218,0.1852
768.36003,51.224002,-7.936664,6.574396,15.67407,0.7039
768.52003,51.23466867,-7.868813,6.78505,15.681109,1.1679
